"img","title","console","genre","publisher","developer","critic_score","total_sales","na_sales","jp_sales","pal_sales","other_sales","release_date","last_update"
"/games/boxart/full_6775222AmericaFrontccc.jpg","Helldivers","PS4","Action","Sony Computer Entertainment","Arrowhead Game Studios","8.7","","","","","","2015-08-18","2018-04-15"
"/games/boxart/full_5261588AmericaFrontccc.jpg","Hidden & Dangerous","DC","Action","TalonSoft","Unknown","6.4","","","","","","2000-07-09",""
"/games/boxart/full_5020516AmericaFrontccc.png","Hotline Miami","PS3","Action","Devolver Digital","Dennaton Games","8.6","","","","","","2013-06-25","2019-02-01"
"/games/boxart/9373311ccc.jpg","Hoyle Casino","DC","Action","Sierra Entertainment","Unknown","8.4","","","","","","2000-01-01",""
"/games/boxart/full_hydrophobia_2AmericaFront.jpg","Hydrophobia","XBL","Action","Microsoft","Dark Energy Digital","5.6","","","","","","2010-09-29",""
"/games/boxart/full_4674488AmericaFrontccc.jpg","Hype: The Time Quest","PC","Action","Ubisoft","Playmobil Interactive","7.9","","","","","","1999-11-20",""
"/games/boxart/full_i-must-run_221PALFront.png","I Must Run!","PSN","Action","Gamelion Studios","Gamelion Studios","6","","","","","","2010-12-14",""
"/games/boxart/3379162ccc.jpg","Incoming","DC","Action","Interplay","Rage Software","6.2","","","","","","1999-12-01",""
"/games/boxart/full_8314253AmericaFrontccc.png","Indiana Jones and the Staff of Kings","PSN","Action","LucasArts","Amaze Entertainment","7.4","","","","","","2009-09-30",""
"/games/boxart/full_infamous_241PALFront.png","inFAMOUS","PSN","Action","Sony Computer Entertainment","Sucker Punch Productions","8.7","","","","","","2010-06-28",""
"/games/boxart/full_7746948AmericaFrontccc.jpeg","inFAMOUS 2","PSN","Action","Sony Computer Entertainment","Sucker Punch Productions","8.1","","","","","","2011-06-23",""
